Row_ID;SI_ID;Conny_ID;FIUM_ID;Fish_ID;Date;FloyTag1;FloyTag2;FloyTag3;Floy_No;Former_Floy;Floychange;Pit_Tag;MarkorRecap;Kill;Total_Length_mm;Fork_Length_mm;Standard_Length_mm;Head_Circumference;Dorsal_Circumference;Gape;Weight;Sex;Confirmed_Sex;Rep_Status;Confirmed_Rep_Status;Transmitter_Num;DST_Tag;Pike_Name;Surgeon;BeginOPTime;EndOPTime;Muscle_Biopsy;Head;Scales;Fin_Clip;Fin_Ray;Eyelens;SIMS;Otoliths_Extracted;Valid_Otolith_Sample_Stored;Pool_Round_Name;Photo;Photo_No;Photo_File;Stomach_Cont;Sampler;Liver_Weight;Gonad_Weight;g_per_egg;g_per_egg_calculated;Weight_Without_Guts;Bleeding;Ostseehecht;Gear;Lure_Type;Lure_Length;Lure_Length_mm;Waterbody;Capture_Latitude;Capture_Longitude;Release_Latitude;Release_Longitude;Temperature_C;Conductivity_myS_cm;Salinity_PSU;Merged_Row;Reported_Via_Conny;Notes;EnterDate;Change_Tracker;Zone;Mesh_Size;Sample_Origin
3619;NA;NA;NA;BH-50935;2020-09-02;51386;NA;NA;1;NA;FALSE;NA;Mark;FALSE;1050;NA;NA;NA;NA;NA;NA;u;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;0;1;0;0;0;NA;0;NA;NA;0;NA;NA;NA;Nagel;NA;NA;NA;NA;NA;NA;NA;A;NA;NA;NA;P;NA;NA;54.03;13.77;NA;NA;NA;FALSE;NA;NA;NA;NA;NA;NA;BODDENHECHT
3620;NA;NA;NA;BH-50936;2020-09-03;51379;NA;NA;1;NA;FALSE;NA;Mark;FALSE;780;NA;NA;NA;NA;NA;NA;u;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;0;1;0;0;0;NA;0;NA;NA;0;NA;NA;NA;Nagel;NA;NA;NA;NA;NA;NA;NA;A;NA;NA;NA;P;NA;NA;54.03;13.77;NA;NA;NA;FALSE;NA;NA;NA;NA;NA;NA;BODDENHECHT
3621;NA;NA;NA;BH-50937;2020-09-04;51421;NA;NA;1;NA;FALSE;NA;Mark;FALSE;790;NA;NA;NA;NA;NA;NA;u;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;0;1;0;0;0;NA;0;NA;NA;0;NA;NA;NA;Nagel;NA;NA;NA;NA;NA;NA;NA;A;NA;NA;NA;P;NA;NA;54.03;13.76;NA;NA;NA;FALSE;NA;NA;NA;NA;NA;NA;BODDENHECHT
3622;NA;NA;NA;BH-50938;2020-09-04;51400;NA;NA;1;NA;FALSE;NA;Mark;FALSE;820;NA;NA;NA;NA;NA;NA;u;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;0;1;0;0;0;NA;0;NA;NA;0;NA;NA;NA;Nagel;NA;NA;NA;NA;NA;NA;NA;A;NA;NA;NA;P;NA;NA;54.07;13.79;NA;NA;NA;FALSE;NA;NA;NA;NA;NA;NA;BODDENHECHT
3623;NA;NA;NA;BH-50939;2020-09-04;51393;NA;NA;1;NA;FALSE;NA;Mark;FALSE;750;NA;NA;NA;NA;NA;NA;u;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;0;1;0;0;0;NA;0;NA;NA;0;NA;NA;NA;Nagel;NA;NA;NA;NA;NA;NA;NA;A;NA;NA;NA;P;NA;NA;54.07;13.79;NA;NA;NA;FALSE;NA;NA;NA;NA;NA;NA;BODDENHECHT
3624;NA;NA;NA;BH-50940;2020-09-11;51414;NA;NA;1;NA;FALSE;NA;Mark;FALSE;940;NA;NA;NA;NA;NA;NA;u;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;0;1;0;0;0;NA;0;NA;NA;0;NA;NA;NA;Nagel;NA;NA;NA;NA;NA;NA;NA;A;NA;NA;NA;P;NA;NA;54.07;13.8;NA;NA;NA;FALSE;NA;NA;NA;NA;NA;NA;BODDENHECHT
3625;NA;NA;NA;BH-50941;2020-09-12;51407;NA;NA;1;NA;FALSE;NA;Mark;FALSE;1040;NA;NA;NA;NA;NA;NA;u;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;0;1;0;0;0;NA;0;NA;NA;0;NA;NA;NA;Nagel;NA;NA;NA;NA;NA;NA;NA;A;NA;NA;NA;P;NA;NA;54.05;13.79;NA;NA;NA;FALSE;NA;NA;NA;NA;NA;NA;BODDENHECHT
3626;NA;NA;NA;BH-50942;2020-09-17;51526;NA;NA;1;NA;FALSE;NA;Mark;FALSE;1140;NA;NA;NA;NA;NA;NA;u;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;0;1;0;0;0;NA;0;NA;NA;0;NA;NA;NA;Nagel;NA;NA;NA;NA;NA;NA;NA;A;NA;NA;NA;P;NA;NA;54.05;13.79;NA;NA;NA;FALSE;NA;NA;NA;NA;NA;NA;BODDENHECHT
3627;NA;NA;NA;BH-50943;2020-09-24;51540;NA;NA;1;NA;FALSE;NA;Mark;FALSE;810;NA;NA;NA;NA;NA;NA;u;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;0;1;0;0;0;NA;0;NA;NA;0;NA;NA;NA;Nagel;NA;NA;NA;NA;NA;NA;NA;A;NA;NA;NA;P;NA;NA;54.05;13.79;NA;NA;NA;FALSE;NA;NA;NA;NA;NA;NA;BODDENHECHT
3628;NA;NA;NA;BH-50944;2020-09-28;51547;NA;NA;1;NA;FALSE;NA;Mark;FALSE;1000;NA;NA;NA;NA;NA;NA;u;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;0;1;0;0;0;NA;0;NA;NA;0;NA;NA;NA;Nagel;NA;NA;NA;NA;NA;NA;NA;A;NA;NA;NA;P;NA;NA;54.05;13.79;NA;NA;NA;FALSE;NA;NA;NA;NA;NA;NA;BODDENHECHT
3629;NA;NA;NA;BH-50945;2020-09-28;51554;NA;NA;1;NA;FALSE;NA;Mark;FALSE;1030;NA;NA;NA;NA;NA;NA;u;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;0;1;0;0;0;NA;0;NA;NA;0;NA;NA;NA;Nagel;NA;NA;NA;NA;NA;NA;NA;A;NA;NA;NA;P;NA;NA;54.05;13.79;NA;NA;NA;FALSE;NA;NA;NA;NA;NA;NA;BODDENHECHT
3630;NA;NA;NA;BH-50005;2020-10-08;56090;NA;NA;1;NA;FALSE;NA;Mark;FALSE;790;NA;NA;NA;NA;NA;NA;f;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;0;1;1;0;0;NA;1;NA;NA;0;NA;NA;NA;Nagel;NA;NA;NA;NA;NA;NA;NA;A;NA;NA;NA;P;NA;NA;54.08;13.80643;NA;NA;NA;FALSE;NA;NA;NA;NA;NA;NA;BODDENHECHT
3631;NA;NA;NA;BH-50946;2020-10-09;56076;NA;NA;1;NA;FALSE;NA;Mark;FALSE;610;NA;NA;NA;NA;NA;NA;u;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;0;1;1;0;0;NA;1;NA;NA;0;NA;NA;NA;Nagel;NA;NA;NA;NA;NA;NA;NA;A;NA;NA;NA;P;NA;NA;54.04;13.78;NA;NA;NA;FALSE;NA;NA;NA;NA;NA;NA;BODDENHECHT
3632;NA;NA;NA;BH-50947;2020-10-09;55901;NA;NA;1;NA;FALSE;NA;Mark;FALSE;640;NA;NA;NA;NA;NA;NA;u;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;0;1;1;0;0;NA;1;NA;NA;0;NA;NA;NA;Nagel;NA;NA;NA;NA;NA;NA;NA;A;NA;NA;NA;P;NA;NA;NA;NA;NA;NA;NA;FALSE;NA;NA;NA;NA;NA;NA;BODDENHECHT
3633;NA;NA;NA;BH-50948;2020-10-09;51575;NA;NA;1;NA;FALSE;NA;Mark;FALSE;720;NA;NA;NA;NA;NA;NA;u;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;0;1;1;0;0;NA;1;NA;NA;0;NA;NA;NA;Nagel;NA;NA;NA;NA;NA;NA;NA;A;NA;NA;NA;P;NA;NA;54.04;13.77;NA;NA;NA;FALSE;NA;NA;NA;NA;NA;NA;BODDENHECHT
3634;NA;NA;NA;BH-50949;2020-10-09;55908;NA;NA;1;NA;FALSE;NA;Mark;FALSE;680;NA;NA;NA;NA;NA;NA;u;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;0;1;1;0;0;NA;1;NA;NA;0;NA;NA;NA;Nagel;NA;NA;NA;NA;NA;NA;NA;A;NA;NA;NA;P;NA;NA;54.0712;13.80026;NA;NA;NA;FALSE;NA;NA;NA;NA;NA;NA;BODDENHECHT
3635;NA;NA;NA;BH-50950;2021-01-07;30442;NA;NA;1;NA;FALSE;NA;Mark;FALSE;700;NA;NA;NA;NA;NA;NA;f;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;0;1;1;0;0;NA;1;NA;NA;0;NA;NA;NA;Schuett;NA;NA;NA;NA;NA;NA;NA;A;NA;NA;NA;BAT;NA;NA;54.38;12.69;NA;NA;NA;FALSE;NA;NA;NA;NA;NA;NA;BODDENHECHT
3636;NA;NA;NA;BH-50951;2021-01-07;30477;NA;NA;1;NA;FALSE;NA;Mark;FALSE;800;NA;NA;NA;NA;NA;NA;f;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;0;1;1;0;0;NA;1;NA;NA;0;NA;NA;NA;Schuett;NA;NA;NA;NA;NA;NA;NA;A;NA;NA;NA;BAT;NA;NA;54.38;12.69;NA;NA;NA;FALSE;NA;NA;NA;NA;NA;NA;BODDENHECHT
3637;NA;NA;NA;BH-50952;2021-01-10;30484;NA;NA;1;NA;FALSE;NA;Mark;FALSE;850;NA;NA;NA;NA;NA;NA;f;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;0;1;1;0;0;NA;1;NA;NA;0;NA;NA;NA;Schuett;NA;NA;NA;NA;NA;NA;NA;A;NA;NA;NA;BAT;NA;NA;54.40918;12.92373;NA;NA;NA;FALSE;NA;NA;NA;NA;NA;NA;BODDENHECHT
3638;NA;NA;NA;BH-50953;2021-01-14;30491;NA;NA;1;NA;FALSE;NA;Mark;FALSE;900;NA;NA;NA;NA;NA;NA;f;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;0;1;1;0;0;NA;1;NA;NA;0;NA;NA;NA;Schuett;NA;NA;NA;NA;NA;NA;NA;A;NA;NA;NA;BAT;NA;NA;54.37637;12.68425;NA;NA;NA;FALSE;NA;NA;NA;NA;NA;NA;BODDENHECHT
3639;NA;NA;NA;BH-50954;2021-01-14;30498;NA;NA;1;NA;FALSE;NA;Mark;FALSE;820;NA;NA;NA;NA;NA;NA;f;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;0;1;1;0;0;NA;1;NA;NA;0;NA;NA;NA;Schuett;NA;NA;NA;NA;NA;NA;NA;A;NA;NA;NA;BAT;NA;NA;54.37607;12.68498;NA;NA;NA;FALSE;NA;NA;NA;NA;NA;NA;BODDENHECHT
3640;NA;NA;NA;BH-50955;2021-01-14;30505;NA;NA;1;NA;FALSE;NA;Mark;FALSE;580;NA;NA;NA;NA;NA;NA;f;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;0;1;1;0;0;NA;1;NA;NA;0;NA;NA;NA;Schuett;NA;NA;NA;NA;NA;NA;NA;A;NA;NA;NA;BAT;NA;NA;54.37697;12.68593;NA;NA;NA;FALSE;NA;NA;NA;NA;NA;NA;BODDENHECHT
3641;NA;NA;NA;BH-50956;2021-01-14;30512;NA;NA;1;NA;FALSE;NA;Mark;FALSE;1080;NA;NA;NA;NA;NA;NA;f;NA;NA;NA;NA;NA;Meta;NA;NA;NA;0;0;1;1;0;0;NA;1;NA;NA;0;NA;NA;NA;Schuett;NA;NA;NA;NA;NA;NA;NA;A;NA;NA;NA;BAT;NA;NA;54.37705;12.68585;NA;NA;NA;FALSE;NA;NA;NA;NA;NA;NA;BODDENHECHT
3642;NA;NA;NA;BH-50957;2021-01-14;30519;NA;NA;1;NA;FALSE;NA;Mark;FALSE;750;NA;NA;NA;NA;NA;NA;m;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;0;1;1;0;0;NA;1;NA;NA;0;NA;NA;NA;Schuett;NA;NA;NA;NA;NA;NA;NA;A;NA;NA;NA;BAT;NA;NA;54.37667;12.68583;NA;NA;NA;FALSE;NA;NA;NA;NA;NA;NA;BODDENHECHT
3643;NA;NA;NA;BH-50958;2021-01-14;66030;NA;NA;1;NA;FALSE;NA;Mark;FALSE;750;NA;NA;NA;NA;NA;NA;f;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;0;1;1;0;0;NA;1;NA;NA;0;NA;NA;NA;Schuett;NA;NA;NA;NA;NA;NA;NA;A;NA;NA;NA;BAT;NA;NA;54.37677;12.68575;NA;NA;NA;FALSE;NA;NA;NA;NA;NA;NA;BODDENHECHT
3644;NA;NA;NA;BH-50959;2020-12-15;30596;NA;NA;1;NA;FALSE;NA;Mark;FALSE;850;NA;NA;NA;NA;NA;NA;f;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;0;1;1;0;0;NA;1;NA;NA;0;NA;NA;NA;Schuett;NA;NA;NA;NA;NA;NA;NA;A;NA;NA;NA;BAT;NA;NA;54.37162;12.67722;NA;NA;NA;FALSE;NA;NA;NA;NA;NA;NA;BODDENHECHT
3645;NA;203;NA;BH-50960;2020-12-15;14709;NA;NA;1;NA;FALSE;NA;Recapture;FALSE;690;NA;NA;NA;NA;NA;NA;f;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;0;1;1;0;0;NA;1;NA;NA;0;NA;NA;NA;Schuett;NA;NA;NA;NA;NA;NA;NA;A;NA;NA;NA;BAT;NA;NA;54.37272;12.6785;NA;NA;NA;FALSE;NA;Wiederfang mit Sender;NA; Date: 2022-10-25 - Person: Phillip - Column: Conny_ID - Before: NA - After: 203;NA;NA;BODDENHECHT
3646;NA;NA;NA;BH-50961;2020-12-15;30610;NA;NA;1;NA;FALSE;NA;Mark;FALSE;950;NA;NA;NA;NA;NA;NA;f;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;0;1;1;0;0;NA;1;NA;NA;0;NA;NA;NA;Schuett;NA;NA;NA;NA;NA;NA;NA;A;NA;NA;NA;BAT;NA;NA;54.37287;12.68603;NA;NA;NA;FALSE;NA;NA;NA;NA;NA;NA;BODDENHECHT
3647;NA;NA;NA;BH-50962;2020-12-15;30617;NA;NA;1;NA;FALSE;NA;Mark;FALSE;750;NA;NA;NA;NA;NA;NA;f;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;0;1;1;0;0;NA;1;NA;NA;0;NA;NA;NA;Schuett;NA;NA;NA;NA;NA;NA;NA;A;NA;NA;NA;BAT;NA;NA;54.3723;12.68608;NA;NA;NA;FALSE;NA;NA;NA;NA;NA;NA;BODDENHECHT
3648;NA;NA;NA;BH-50963;2020-12-15;30624;NA;NA;1;NA;FALSE;NA;Mark;FALSE;950;NA;NA;NA;NA;NA;NA;f;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;0;1;1;0;0;NA;1;NA;NA;0;NA;NA;NA;Schuett;NA;NA;NA;NA;NA;NA;NA;A;NA;NA;NA;BAT;NA;NA;54.3787;12.68177;NA;NA;NA;FALSE;NA;NA;NA;NA;NA;NA;BODDENHECHT
3649;NA;NA;NA;BH-50964;2020-12-15;30638;NA;NA;1;NA;FALSE;NA;Mark;FALSE;700;NA;NA;NA;NA;NA;NA;m;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;0;1;1;0;0;NA;1;NA;NA;0;NA;NA;NA;Schuett;NA;NA;NA;NA;NA;NA;NA;A;NA;NA;NA;BAT;NA;NA;54.3788;12.6818;NA;NA;NA;FALSE;NA;NA;NA;NA;NA;NA;BODDENHECHT
3650;NA;NA;NA;BH-50965;2020-12-15;30645;NA;NA;1;NA;FALSE;NA;Mark;FALSE;590;NA;NA;NA;NA;NA;NA;m;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;0;1;1;0;0;NA;1;NA;NA;0;NA;NA;NA;Schuett;NA;NA;NA;NA;NA;NA;NA;A;NA;NA;NA;BAT;NA;NA;54.38525;12.69203;NA;NA;NA;FALSE;NA;NA;NA;NA;NA;NA;BODDENHECHT
3651;NA;NA;NA;BH-50966;2020-01-31;30652;NA;NA;1;NA;FALSE;NA;Mark;FALSE;840;NA;NA;NA;NA;NA;NA;f;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;0;1;1;0;0;NA;1;NA;NA;0;NA;NA;NA;Schuett;NA;NA;NA;NA;NA;NA;NA;A;NA;NA;NA;BAT;NA;NA;54.37962;12.68297;NA;NA;NA;FALSE;NA;NA;NA;NA;NA;NA;BODDENHECHT
3652;NA;NA;NA;BH-50967;2020-01-31;30659;NA;NA;1;NA;FALSE;NA;Mark;FALSE;920;NA;NA;NA;NA;NA;NA;f;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;0;1;1;0;0;NA;1;NA;NA;0;NA;NA;NA;Schuett;NA;NA;NA;NA;NA;NA;NA;A;NA;NA;NA;BAT;NA;NA;54.37647;12.6854;NA;NA;NA;FALSE;NA;NA;NA;NA;NA;NA;BODDENHECHT
3653;NA;NA;NA;BH-50968;2020-01-31;30673;NA;NA;1;NA;FALSE;NA;Mark;FALSE;950;NA;NA;NA;NA;NA;NA;f;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;0;1;1;0;0;NA;1;NA;NA;0;NA;NA;NA;Schuett;NA;NA;NA;NA;NA;NA;NA;A;NA;NA;NA;BAT;NA;NA;54.36012;12.6859;NA;NA;NA;FALSE;NA;NA;NA;NA;NA;NA;BODDENHECHT
3654;NA;NA;NA;BH-50969;2020-01-31;30666;NA;NA;1;NA;FALSE;NA;Mark;FALSE;510;NA;NA;NA;NA;NA;NA;m;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;0;1;1;0;0;NA;1;NA;NA;0;NA;NA;NA;Schuett;NA;NA;NA;NA;NA;NA;NA;A;NA;NA;NA;BAT;NA;NA;54.3766;12.68567;NA;NA;NA;FALSE;NA;NA;NA;NA;NA;NA;BODDENHECHT
3655;NA;NA;NA;BH-50970;2020-01-31;30680;NA;NA;1;NA;FALSE;NA;Mark;FALSE;970;NA;NA;NA;NA;NA;NA;f;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;0;1;1;0;0;NA;1;NA;NA;0;NA;NA;NA;Schuett;NA;NA;NA;NA;NA;NA;NA;A;NA;NA;NA;BAT;NA;NA;54.3772;12.68585;NA;NA;NA;FALSE;NA;NA;NA;NA;NA;NA;BODDENHECHT
3656;NA;NA;NA;BH-50971;2020-01-31;30687;NA;NA;1;NA;FALSE;NA;Mark;FALSE;780;NA;NA;NA;NA;NA;NA;f;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;0;1;1;0;0;NA;1;NA;NA;0;NA;NA;NA;Schuett;NA;NA;NA;NA;NA;NA;NA;A;NA;NA;NA;BAT;NA;NA;54.37707;12.6858;NA;NA;NA;FALSE;NA;NA;NA;NA;NA;NA;BODDENHECHT
3657;NA;NA;NA;BH-50972;2021-01-07;30421;NA;NA;1;NA;FALSE;NA;Mark;FALSE;810;NA;NA;NA;NA;NA;NA;f;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;0;1;1;0;0;NA;1;NA;NA;0;NA;NA;NA;Schuett;NA;NA;NA;NA;NA;NA;NA;A;NA;NA;NA;BAT;NA;NA;54.3778;12.68593;NA;NA;NA;FALSE;NA;NA;NA;NA;NA;NA;BODDENHECHT
3658;NA;NA;NA;BH-50973;2020-11-16;63181;NA;NA;1;NA;FALSE;NA;Mark;FALSE;870;NA;NA;NA;NA;NA;NA;f;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;0;1;0;0;0;NA;0;NA;NA;0;NA;NA;NA;Fuhrmann;NA;NA;NA;NA;NA;NA;NA;A;NA;NA;NA;P;NA;NA;54.07203;13.79123;NA;NA;NA;FALSE;NA;NA;NA;NA;NA;NA;BODDENHECHT
3659;NA;NA;NA;BH-50974;2020-11-16;63188;NA;NA;1;NA;FALSE;NA;Mark;FALSE;720;NA;NA;NA;NA;NA;NA;m;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;0;1;1;0;0;NA;1;NA;NA;0;NA;NA;NA;Fuhrmann;NA;NA;NA;NA;NA;NA;NA;A;NA;NA;NA;P;NA;NA;54.07357;13.79355;NA;NA;NA;FALSE;NA;NA;NA;NA;NA;NA;BODDENHECHT
3660;NA;NA;NA;BH-50975;2020-11-16;63195;NA;NA;1;NA;FALSE;NA;Mark;FALSE;830;NA;NA;NA;NA;NA;NA;f;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;0;1;1;0;0;NA;1;NA;NA;0;NA;NA;NA;Fuhrmann;NA;NA;NA;NA;NA;NA;NA;A;NA;NA;NA;P;NA;NA;54.07507;13.79483;NA;NA;NA;FALSE;NA;NA;NA;NA;NA;NA;BODDENHECHT
3661;NA;NA;NA;BH-50976;2020-12-15;62901;NA;NA;1;NA;FALSE;NA;Mark;FALSE;830;NA;NA;NA;NA;NA;NA;f;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;0;1;1;0;0;NA;1;NA;NA;0;NA;NA;NA;Fuhrmann;NA;NA;NA;NA;NA;NA;NA;A;NA;NA;NA;P;NA;NA;54.06862;13.79105;NA;NA;NA;FALSE;NA;NA;NA;NA;NA;NA;BODDENHECHT
3662;NA;NA;NA;BH-50977;2020-12-15;62915;NA;NA;1;NA;FALSE;NA;Mark;FALSE;840;NA;NA;NA;NA;NA;NA;f;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;0;1;0;0;0;NA;0;NA;NA;0;NA;NA;NA;Fuhrmann;NA;NA;NA;NA;NA;NA;NA;A;NA;NA;NA;P;NA;NA;54.07098;13.79087;NA;NA;NA;FALSE;NA;NA;NA;NA;NA;NA;BODDENHECHT
3663;NA;NA;NA;BH-50978;2020-12-15;62922;NA;NA;1;NA;FALSE;NA;Mark;FALSE;830;NA;NA;NA;NA;NA;NA;f;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;0;1;1;0;0;NA;1;NA;NA;0;NA;NA;NA;Fuhrmann;NA;NA;NA;NA;NA;NA;NA;A;NA;NA;NA;P;NA;NA;54.07503;13.80165;NA;NA;NA;FALSE;NA;NA;NA;NA;NA;NA;BODDENHECHT
3664;NA;NA;NA;BH-50979;2020-12-15;62929;NA;NA;1;NA;FALSE;NA;Mark;FALSE;900;NA;NA;NA;NA;NA;NA;f;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;0;1;1;0;0;NA;1;NA;NA;0;NA;NA;NA;Fuhrmann;NA;NA;NA;NA;NA;NA;NA;A;NA;NA;NA;P;NA;NA;54.07503;13.80165;NA;NA;NA;FALSE;NA;NA;NA;NA;NA;NA;BODDENHECHT
3665;NA;NA;NA;BH-50980;2020-12-15;62936;NA;NA;1;NA;FALSE;NA;Mark;FALSE;770;NA;NA;NA;NA;NA;NA;f;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;0;1;1;0;0;NA;1;NA;NA;0;NA;NA;NA;Fuhrmann;NA;NA;NA;NA;NA;NA;NA;A;NA;NA;NA;P;NA;NA;54.07503;13.80165;NA;NA;NA;FALSE;NA;NA;NA;NA;NA;NA;BODDENHECHT
3666;NA;NA;NA;BH-50981;2020-12-15;62943;NA;NA;1;NA;FALSE;NA;Mark;FALSE;710;NA;NA;NA;NA;NA;NA;f;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;0;1;1;0;0;NA;1;NA;NA;0;NA;NA;NA;Fuhrmann;NA;NA;NA;NA;NA;NA;NA;A;NA;NA;NA;P;NA;NA;54.0831;13.80822;NA;NA;NA;FALSE;NA;NA;NA;NA;NA;NA;BODDENHECHT
3667;NA;NA;NA;BH-50982;2020-12-15;62950;NA;NA;1;NA;FALSE;NA;Mark;FALSE;720;NA;NA;NA;NA;NA;NA;m;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;0;1;1;0;0;NA;1;NA;NA;0;NA;NA;NA;Fuhrmann;NA;NA;NA;NA;NA;NA;NA;A;NA;NA;NA;P;NA;NA;54.0831;13.80822;NA;NA;NA;FALSE;NA;NA;NA;NA;NA;NA;BODDENHECHT
3668;NA;NA;NA;BH-50005;2020-12-15;56090;NA;NA;1;NA;FALSE;NA;Recapture;FALSE;800;NA;NA;NA;NA;NA;NA;f;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;0;1;0;0;0;NA;0;NA;NA;0;NA;NA;NA;Fuhrmann;NA;NA;NA;NA;NA;NA;NA;A;NA;NA;NA;P;NA;NA;54.0828;13.80828;NA;NA;NA;FALSE;NA;NA;NA;NA;NA;NA;BODDENHECHT
3669;NA;NA;NA;BH-50983;2020-12-16;62964;NA;NA;1;NA;FALSE;NA;Mark;FALSE;980;NA;NA;NA;NA;NA;NA;f;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;0;1;1;0;0;NA;1;NA;NA;0;NA;NA;NA;Fuhrmann;NA;NA;NA;NA;NA;NA;NA;A;NA;NA;NA;P;NA;NA;53.95083;13.91815;NA;NA;NA;FALSE;NA;NA;NA;NA;NA;NA;BODDENHECHT
3670;NA;NA;NA;BH-50984;2020-12-16;62971;NA;NA;1;NA;FALSE;NA;Mark;FALSE;860;NA;NA;NA;NA;NA;NA;f;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;0;1;1;0;0;NA;1;NA;NA;0;NA;NA;NA;Fuhrmann;NA;NA;NA;NA;NA;NA;NA;A;NA;NA;NA;P;NA;NA;53.9523;13.91943;NA;NA;NA;FALSE;NA;NA;NA;NA;NA;NA;BODDENHECHT
3671;NA;NA;NA;BH-50985;2020-12-16;62985;NA;NA;1;NA;FALSE;NA;Mark;FALSE;650;NA;NA;NA;NA;NA;NA;m;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;0;1;1;0;0;NA;1;NA;NA;0;NA;NA;NA;Fuhrmann;NA;NA;NA;NA;NA;NA;NA;A;NA;NA;NA;P;NA;NA;53.95452;13.91503;NA;NA;NA;FALSE;NA;NA;NA;NA;NA;NA;BODDENHECHT
3672;NA;NA;NA;BH-50986;2020-10-25;63076;NA;NA;1;NA;FALSE;NA;Mark;FALSE;760;NA;NA;NA;NA;NA;NA;f;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;0;1;1;0;0;NA;1;NA;NA;0;NA;NA;NA;Fuhrmann;NA;NA;NA;NA;NA;NA;NA;A;NA;NA;NA;BEZ;NA;NA;54.53303;13.3014;NA;NA;NA;FALSE;NA;NA;NA;NA;NA;NA;BODDENHECHT
3673;NA;NA;NA;BH-50987;2020-10-25;63083;NA;NA;1;NA;FALSE;NA;Mark;FALSE;710;NA;NA;NA;NA;NA;NA;m;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;0;1;1;0;0;NA;1;NA;NA;0;NA;NA;NA;Fuhrmann;NA;NA;NA;NA;NA;NA;NA;A;NA;NA;NA;BEZ;NA;NA;54.53538;13.33258;NA;NA;NA;FALSE;NA;NA;NA;NA;NA;NA;BODDENHECHT
3674;NA;NA;NA;BH-50988;2020-10-26;63090;NA;NA;1;NA;FALSE;NA;Mark;FALSE;750;NA;NA;NA;NA;NA;NA;f;NA;NA;NA;NA;NA;NA;NA;NA;NA;0;0;1;1;0;0;NA;1;NA;NA;0;NA;NA;NA;Fuhrmann;NA;NA;NA;NA;NA;NA;NA;A;NA;NA;NA;KB;NA;NA;54.37858;13.21263;NA;NA;NA;FALSE;NA;NA;NA;NA;NA;NA;BODDENHECHT
